index,col0,col1,col2,col3,color
25854,33409,11905,9430,16767,3
25855,18401,9746,30245,23677,3
25856,25383,11872,24470,16890,1
25857,20179,38060,23940,2407,4
25858,35646,30411,20319,28821,4
25859,18771,9615,16317,17663,0
25860,30874,9041,29106,36141,0
25861,13774,20366,1872,15540,3
25862,21903,1988,13143,17876,0
25863,23567,2339,6459,31701,4
25864,39437,28350,14419,36802,0
25865,29679,348,8657,29109,0
25866,5140,18122,18457,8309,0
25867,39030,4988,27439,22404,1
25868,34086,11356,2853,25031,0
25869,35643,28876,29231,28030,0
25870,35766,2924,1251,26429,0
25871,7193,27882,4217,23647,0
25872,26912,27637,5679,28227,4
25873,37006,24578,6941,20767,0
25874,39847,15865,24935,38410,2
25875,10161,26430,7519,24871,2
25876,30220,36632,26645,13096,2
25877,3450,4232,38183,31013,2
25878,11867,30043,9012,39854,2
25879,11885,29713,15453,30440,2
25880,20932,35406,20787,36718,4
25881,12353,3149,16757,3762,3
25882,38185,753,14837,10910,2
25883,13045,26923,16440,32912,3
25884,18186,9498,5988,18975,1
25885,3822,3724,27053,12357,0
25886,1719,9577,29003,22639,4
25887,38503,24889,15722,23339,2
25888,36140,617,23018,16989,1
25889,39751,23307,21459,37119,3
25890,28019,27684,24287,30099,3
25891,39250,30177,4815,6529,2
25892,25807,7829,23597,9260,1
25893,3689,38327,30449,37526,4
25894,19173,1854,33360,6497,2
25895,4400,2398,30882,31906,1
25896,20275,32419,36501,31022,4
25897,18522,1179,12636,19099,3
25898,34055,12578,13954,17911,2
25899,14543,12440,25307,823,2
25900,15585,18182,31187,22053,3
25901,24431,17760,21919,17596,2
25902,27056,27880,30830,12314,0
25903,29916,9379,27071,34898,2
25904,38289,29054,27810,19937,3
25905,33460,6432,9211,3548,3
25906,38030,30641,14275,30211,2
25907,35148,10436,12028,13341,1
25908,34957,12678,28218,19819,3
25909,11273,39840,6355,30936,0
25910,14922,7243,7756,22772,0
25911,20017,7693,6555,17365,3
25912,15145,26348,27075,35682,4
25913,14191,28236,6694,7239,3
25914,315,36789,21707,25520,0
25915,25163,34183,24590,7093,2
25916,706,22464,29208,31369,0
25917,2788,4184,38929,11306,1
25918,11758,29374,10353,29884,4
25919,2002,37378,548,24537,4
25920,14104,38351,18559,500,4
25921,33462,29231,23498,18833,3
25922,9232,9350,35703,36109,0
25923,15696,29277,25443,25887,0
25924,18821,17253,513,33651,4
25925,8279,14993,32114,25599,3
25926,21337,23126,1965,32297,0
25927,2480,23715,38839,35605,3
25928,26562,5297,32068,34013,2
25929,27076,10869,19025,38853,4
25930,8610,25886,4624,3088,0
25931,17632,18161,32412,22563,0
25932,2690,25091,17453,4692,0
25933,39119,32741,10978,24204,4
25934,3030,33766,14154,33519,3
25935,6901,9802,35042,27668,3
25936,11046,18375,37392,37571,3
25937,6938,28940,2479,23983,2
25938,38235,39514,1268,7221,4
25939,4222,1276,15874,9588,4
25940,37705,19504,31439,19515,3
25941,6157,4977,31024,5289,0
25942,12115,12442,13689,4174,0
25943,2365,22079,8354,14003,4
25944,5147,27479,30329,16812,4
25945,22618,17617,23816,22660,3
25946,35099,17639,6666,4885,0
25947,2792,13062,22332,22671,1
25948,27077,32467,13459,31998,4
25949,36371,8099,4002,36170,4
25950,35863,27090,39322,876,2
25951,14437,23024,18630,28004,2
25952,25459,27459,15552,13212,1
25953,11994,20551,24266,24106,3
25954,17857,13122,31383,15882,1
25955,39719,1781,34551,26131,2
25956,10336,37379,7640,20940,1
25957,31625,25605,30598,33698,2
25958,18023,21015,33966,28479,0
25959,29276,25913,37893,28640,0
25960,37196,18664,18202,39141,2
25961,5168,12063,29267,12845,2
25962,11939,11730,17545,10262,1
25963,23391,34364,15669,26515,0
25964,30170,2265,17581,32194,4
25965,23399,5868,4329,30961,4
25966,504,7361,20870,25760,4
25967,25097,6688,27612,14203,1
25968,22031,10940,20585,3744,2
25969,10162,17177,13029,23349,1
25970,33173,25756,37210,29291,4
25971,5632,2795,35388,17644,1
25972,10901,28203,24548,38823,2
25973,29489,7204,18791,16517,1
25974,33516,1112,17850,27341,2
25975,6965,3242,39449,30236,4
25976,18051,3439,7980,21391,3
25977,8694,32262,21242,3973,3
25978,28740,10113,27389,5140,1
25979,37795,9395,30879,215,2
25980,6747,1580,30383,11012,3
25981,28839,35461,7275,8989,3
25982,4999,3992,37295,32716,1
25983,38205,20594,32794,27583,4
25984,4977,8436,16797,30686,2
25985,5037,22604,23257,19064,1
25986,4593,33275,39144,18238,0
25987,32488,19475,26621,37976,1
25988,5282,24563,29956,30844,0
25989,14351,7501,13704,11271,1
25990,2213,37757,28585,27282,4
25991,5548,33520,8339,5973,2
25992,38072,36072,28504,30504,3
25993,30702,35849,3942,19247,4
25994,14404,26506,22484,4302,2
25995,7295,30802,16323,17617,3
25996,20126,37411,15758,36836,2
25997,9167,25919,1092,36616,2
25998,24178,27605,5378,22491,1
25999,34801,21652,25231,18224,3
26000,10591,37495,15330,22664,0
26001,6445,16471,11021,27642,1
26002,23553,8350,19732,9120,0
26003,37422,2802,39279,19942,2
26004,19628,28241,8489,33890,2
26005,19723,22609,15979,35057,4
26006,33189,21084,16714,38092,0
26007,14656,24302,3606,27656,3
26008,37648,17820,16523,27034,2
26009,13916,29528,4535,29205,0
26010,13426,4168,32832,16731,1
26011,26212,26778,18070,29326,3
26012,17690,26783,20278,28864,0
26013,34949,31762,20901,5002,1
26014,14995,34390,12467,20942,1
26015,32425,28419,36854,7029,0
26016,17806,35331,12523,1336,4
26017,32619,15692,3839,39809,1
26018,24141,27642,9612,9756,3
26019,30017,926,18111,18486,0
26020,35021,10317,7542,26423,1
26021,1948,5037,20084,32216,3
26022,22158,3118,11671,10039,2
26023,16815,37139,10818,35599,3
26024,9679,25991,15888,5583,4
26025,11025,21486,5118,36931,1
26026,2619,24605,401,1391,4
26027,17890,1471,2204,24298,1
26028,18648,35954,37083,36375,3
26029,28348,34204,37273,24408,0
26030,2040,11088,2197,34298,3
26031,32153,17651,10536,10021,3
26032,16446,23030,26479,30543,2
26033,21583,14676,39680,37895,2
26034,32813,34408,32081,19408,2
26035,8015,24025,1526,24020,3
26036,3461,5695,2157,20689,4
26037,32454,39668,15692,17996,3
26038,28985,8791,16672,9474,0
26039,13866,1743,30402,3684,2
26040,9006,34740,21936,33845,2
26041,36281,25116,14318,29658,4
26042,24797,7869,12997,38560,2
26043,23554,4308,35003,22304,0
26044,39959,18443,5695,29159,3
26045,5746,32890,2230,12239,4
26046,29016,21761,34715,2232,0
26047,14217,39832,19757,12388,3
26048,15892,24764,8013,22895,0
26049,21926,9312,22027,11247,4
26050,8759,32188,4734,15077,4
26051,32053,6814,142,16647,1
26052,3704,23210,11250,24711,2
26053,37186,16296,17887,30164,2
26054,10723,19697,686,11652,3
26055,26030,15569,24038,20386,0
26056,15998,30580,9657,19160,1
26057,17526,1102,20615,35394,2
26058,10355,7201,19779,29977,1
26059,22883,4373,31032,18387,3
26060,32916,3432,30603,20753,4
26061,22328,11452,31466,12671,3
26062,17106,14367,8076,22468,2
26063,9038,19536,9619,24889,3
26064,12874,21542,8834,25116,4
26065,14436,32612,2509,19747,4
26066,6599,8947,31448,14695,3
26067,24025,8072,21666,20652,0
26068,21460,10206,19490,18042,2
26069,35423,4779,26583,13260,4
26070,39737,19537,15940,26516,4
26071,3979,11082,12887,34992,0
26072,39355,11746,11151,27715,0
26073,1626,8864,29974,26255,4
26074,10721,34402,24954,35281,1
26075,7032,39824,33519,23682,4
26076,8919,21947,22820,13979,2
26077,4956,38601,30366,1511,0
26078,10946,19577,8851,11720,3
26079,8157,10759,28955,15991,3
26080,21605,33168,25637,30469,0
26081,1964,11444,22489,12677,4
26082,30483,4104,26647,8703,1
26083,27357,14231,3857,29244,4
26084,32310,13072,22199,37135,1
26085,33329,8696,21072,33953,4
26086,13696,14316,31693,17182,3
26087,29130,39797,26860,5437,3
26088,20195,6475,31917,700,3
26089,9177,3751,3248,33075,3
26090,3222,593,38449,37654,3
26091,19523,7494,9757,32680,2
26092,30624,3665,13709,18768,3
26093,33751,31228,16815,1618,2
26094,20529,18113,34166,9679,2
26095,6863,13962,28425,17805,4
26096,39080,13454,20706,36419,0
26097,19052,9652,38779,18965,0
26098,7061,22956,10613,10529,3
26099,27768,34270,24481,15972,3
26100,1798,9265,29845,15595,4
26101,33727,32315,148,39242,0
26102,18520,3928,7135,9809,3
26103,18829,24999,35283,27006,0
26104,6823,37944,1644,2594,2
26105,24255,18448,36349,38925,3
26106,34147,22115,11935,35724,1
26107,33884,35046,39507,13143,0
26108,26293,32820,22914,36334,0
26109,6,25172,34419,32426,2
26110,19430,11779,7150,20819,0
26111,38108,29365,8101,39843,4
26112,6913,17101,23093,37273,0
26113,27277,30158,14663,25364,0
26114,3416,2299,1946,12192,4
26115,25726,15654,18751,22258,3
26116,28483,23621,34427,18232,1
26117,22818,28365,21269,2820,4
26118,30797,14613,21350,19892,4
26119,4918,3602,20942,26041,0
26120,19352,39671,2449,31899,3
26121,5856,22311,2593,30746,2
26122,34867,38984,4942,21112,1
26123,6504,17766,30006,28295,2
26124,30500,7593,24999,14310,3
26125,34140,34304,31953,34821,2
26126,17293,26281,39979,30151,0
26127,14677,19081,11101,8555,0
26128,15152,38435,29870,28809,0
26129,2467,4381,26086,952,1
26130,35471,31343,24983,35035,3
26131,3165,3284,2698,33393,4
26132,36108,31219,19687,13984,1
26133,459,39170,29523,24747,0
26134,25079,33006,22331,1552,2
26135,25428,34866,17736,19063,0
26136,26234,26503,25042,3281,0
26137,17282,22582,26236,369,2
26138,19933,35186,26521,20726,2
26139,39006,30715,5802,29545,0
26140,26216,9346,11233,25680,4
26141,27302,16846,9779,16620,0
26142,38579,14857,18049,2433,2
26143,26425,36425,3240,38382,4
26144,35258,8639,34813,8097,3
26145,39649,8879,26799,29430,1
26146,6815,11410,6656,5713,4
26147,27432,9014,23850,4273,4
26148,2342,4326,2956,24689,0
26149,34033,37741,15580,21705,1
26150,6754,22944,33070,6374,0
26151,5069,3891,32469,39078,4
26152,39621,6783,12283,10344,4
26153,16583,4323,16262,33433,2
26154,17037,7987,34809,37241,3
26155,5196,38299,1000,8976,3
26156,17016,33843,23729,2962,3
26157,36029,8452,19212,3700,4
26158,9535,31487,24464,8631,3
26159,35805,35761,3689,15023,2
26160,20994,12501,11192,22645,3
26161,22281,17421,238,2914,0
26162,21503,12054,35274,37674,0
26163,28485,37056,3570,24275,4
26164,1734,27675,32342,15370,2
26165,30480,27420,13656,20311,2
26166,28762,418,14288,9433,4
26167,34931,33040,6547,19352,3
26168,29351,11516,11732,37775,0
26169,22585,10021,19696,15177,0
26170,9472,33523,34177,14888,3
26171,9406,23102,21823,30435,4
26172,33700,23265,38645,18417,2
26173,11134,11497,35363,1279,4
26174,2702,9033,7600,28816,3
26175,30009,25109,1119,4218,1
26176,20792,27088,28717,23499,4
26177,31200,27133,26674,4920,2
26178,38672,13543,18712,35141,0
26179,27021,6716,30514,18470,3
26180,1987,25773,33243,31515,4
26181,35685,37597,10767,29307,4
26182,20135,18596,16345,11679,4
26183,10048,39559,99,8242,1
26184,24845,21537,23445,7058,1
26185,19599,9442,4737,14915,1
26186,37401,15308,14112,33042,0
26187,14395,30336,11503,21553,2
26188,38974,3416,39517,20766,0
26189,16193,6337,10204,20845,0
26190,7784,23707,24039,30424,4
26191,31877,9558,13435,36469,2
26192,24056,29656,36532,37579,4
26193,31106,29642,21260,37283,1
26194,28909,37146,6038,39335,3
26195,15242,27944,20419,6868,1
26196,30313,31265,21743,10572,0
26197,11229,14471,12825,22223,0
26198,38922,47,31601,39236,4
26199,23601,20586,27965,19037,4
26200,21565,24799,33030,34264,0
26201,1785,32267,23233,24178,2
26202,34846,14138,10960,12445,0
26203,26877,7522,1566,23020,0
26204,7597,5074,14707,23511,4
26205,16338,20632,34705,16256,3
26206,25821,26960,32159,38404,0
26207,16312,16807,10765,7201,3
26208,20354,7209,4357,14788,2
26209,3184,4002,32578,18604,0
26210,6078,27314,20254,1265,0
26211,27481,301,7699,36559,3
26212,11039,34278,16460,10072,4
26213,16978,9905,27744,5259,4
26214,16505,18490,7118,5824,2
26215,11354,616,31008,3776,0
26216,29964,36725,24326,15634,3
26217,29714,26541,18444,2057,0
26218,5058,795,24539,36115,3
26219,37927,5068,38395,1479,3
26220,450,39380,39538,16140,2
26221,13293,15296,5415,3979,1
26222,15940,30595,15037,36920,1
26223,6541,31929,6040,35006,0
26224,32545,33692,25741,27204,3
26225,26970,37130,36812,32173,0
26226,26556,18409,31050,23489,3
26227,39232,36418,9599,16696,1
26228,9335,1662,32572,10085,0
26229,17124,14781,25669,2101,2
26230,4155,19643,20154,39745,1
26231,23003,19620,13662,22820,0
26232,678,20860,31372,19552,1
26233,35567,15615,34909,37047,2
26234,7706,8423,33525,12963,1
26235,3107,22133,28414,36349,0
26236,35066,32618,18623,17368,2
26237,28098,8315,24869,36964,3
26238,21493,18192,33811,26521,1
26239,2704,8725,10211,9380,0
26240,4687,27745,24682,15692,0
26241,18212,9337,20258,31463,3
26242,11681,8667,21529,14220,4
26243,6456,25868,33737,9714,4
26244,9672,38209,20713,39921,1
26245,13801,35073,1206,23792,0
26246,2511,38172,38420,30350,2
26247,10815,8410,26693,637,3
26248,18807,36666,31660,8032,3
26249,28988,36945,21297,32868,0
26250,34066,38369,20388,36622,3
26251,36582,27547,13613,29166,2
26252,32178,29190,14067,28296,4
26253,11652,27756,37366,32885,0
26254,25829,38074,28140,21685,3
26255,26194,6390,19964,33982,4
26256,39677,27890,18852,28381,0
26257,2760,5409,34767,21375,0
26258,7473,29674,13470,19172,0
26259,6523,9566,18515,29740,3
26260,19899,23539,25668,36023,3
26261,21488,34569,32148,23683,1
26262,27851,20570,25262,37562,1
26263,18599,19283,21333,3263,4
26264,12630,36197,18458,20363,1
26265,24562,12729,22232,12763,3
26266,34840,7511,26652,21378,0
26267,19406,31554,29653,35082,3
26268,10956,4356,25870,2126,4
26269,7326,30083,25482,28934,2
26270,3846,1755,12654,12943,1
26271,29119,30688,26587,13387,0
26272,2130,14975,2565,32633,0
26273,33672,16709,18363,28388,3
26274,4649,28827,22070,21446,4
26275,22101,23131,17791,12978,3
26276,36313,2598,12351,36673,2
26277,19737,34587,36251,14993,4
26278,21446,28374,36479,2642,3
26279,27248,35353,10134,27937,2
26280,1877,20087,2552,17188,2
26281,26894,13182,29867,17545,1
26282,5889,3667,21277,26953,2
26283,12521,18662,10561,22912,0
26284,27507,26004,3011,25832,0
26285,9221,23980,2936,15323,1
26286,31012,15289,17341,25062,1
26287,18970,19943,13764,12844,3
26288,21469,23626,14343,8793,4
26289,27534,33042,10009,11361,4
26290,8243,24358,21923,5403,2
26291,36200,36310,9490,7186,0
26292,23617,16399,16780,4189,4
26293,28003,32212,34534,12341,0
26294,4077,37113,20146,7098,3
26295,38538,22180,35489,24224,4
26296,28566,26721,1856,23974,1
26297,39688,27274,5661,12078,1
26298,4996,22978,23158,37309,3
26299,18116,24691,27954,10287,3
26300,5097,26183,35828,28737,4
26301,37136,27513,18132,9034,1
26302,36463,33393,16445,9392,4
26303,6934,36462,35814,6216,2
26304,16634,20772,24080,14480,3
26305,36306,10383,28213,33059,1
26306,26362,24230,29139,39512,3
26307,35212,31738,37458,27277,0
26308,9533,1948,9744,1865,4
26309,31974,9255,59,37673,4
26310,1766,9793,17852,39896,4
26311,38749,13694,25019,19146,0
26312,25463,29547,11714,10613,4
26313,11485,32958,20476,8792,0
26314,31725,4379,20704,4456,3
26315,5501,9599,22267,5482,2
26316,37841,38184,28567,13324,4
26317,25555,12107,25963,15740,4
26318,8506,2875,28161,32817,0
26319,39065,38251,29308,27024,1
26320,31846,30533,37451,10821,2
26321,6353,9416,32057,29334,4
26322,23803,32329,10614,803,3
26323,29428,4419,25104,29821,0
26324,32453,22181,20481,23303,4
26325,13130,21254,30482,31270,4
26326,35975,19683,12063,14354,3
26327,34574,2793,5475,25607,4
26328,18176,19300,2471,19319,2
26329,23294,28670,5360,31482,0
26330,35007,31187,9358,25435,2
26331,33786,6948,23007,21227,2
26332,2663,20219,3108,18241,1
26333,13837,13932,34265,2846,3
26334,20756,13494,27206,4600,3
26335,31208,12221,17263,24186,1
26336,19640,34140,39354,3656,3
26337,101,15719,17948,35096,3
26338,26384,12402,9013,10069,3
26339,25745,18288,10367,34460,3
26340,18812,1937,7489,24614,2
26341,33008,11036,39105,30477,4
26342,9272,6264,38343,30907,3
26343,10855,27554,21342,20925,4
26344,5222,37668,12529,31912,3
26345,35337,16073,14962,11201,3
26346,14465,31091,34896,3757,2
26347,9416,35305,17340,4201,1
26348,28939,29644,4227,21734,2
26349,38308,6407,22583,21817,1
26350,14759,13877,28570,33242,3
26351,23275,1602,31895,14782,0
26352,1128,537,32105,23667,4
26353,1505,27732,6196,8234,1
26354,33702,20288,30051,1024,0
26355,26960,14420,23440,12321,1
26356,28569,2005,7569,13083,2
26357,2947,31262,34415,10550,1
26358,5124,19881,36696,20665,3
26359,11851,33100,16633,12653,2
26360,17413,10102,23779,37739,4
26361,17104,17627,16824,34939,2
26362,8433,23402,659,9445,1
26363,14448,22824,9255,161,4
26364,549,8821,33838,4886,1
26365,34076,14922,5874,35316,0
26366,33411,22329,22534,34363,2
26367,1355,28386,21890,5822,3
26368,13957,3195,34114,29890,3
26369,22107,23436,1342,16909,4
26370,34573,31939,33927,4928,4
26371,11210,29817,37760,4523,0
26372,7833,35675,11453,3654,3
26373,30599,32886,11900,20352,0
26374,17137,21491,36566,640,4
26375,18043,1408,37763,12227,3
26376,29388,4395,22789,18321,1
26377,27425,36819,24108,8850,4
26378,26232,24499,18304,16341,4
26379,11759,4642,10205,29811,4
26380,29607,14256,1069,26307,0
26381,11554,34670,20795,12950,0
26382,37898,10396,38476,20749,3
26383,27292,35438,23402,15205,0
26384,12820,5673,24295,9228,1
26385,3919,16433,36126,34705,0
26386,39152,7857,5985,27335,4
26387,5070,6269,11111,362,1
26388,5934,5987,19491,16106,4
26389,17488,23145,35077,37660,4
26390,32051,17498,8479,27471,0
26391,4234,21096,23546,32206,4
26392,35771,5193,23239,38753,0
26393,43,16849,37508,18171,0
26394,2652,29895,31888,18190,0
26395,17316,224,30036,14093,3
26396,13828,31597,35474,6730,4
26397,30140,37920,2717,36067,0
26398,21423,36995,3627,20499,0
26399,13863,34604,31602,5478,1
26400,1989,2163,34603,17597,4
26401,26096,1101,12124,17804,4
26402,2802,15192,4298,19508,0
26403,9945,20939,1726,4787,2
26404,21548,35290,15391,13157,1
26405,7325,16085,11985,15451,2
26406,10759,13422,25911,35936,2
26407,5372,38130,19717,24160,2
26408,7585,29079,39925,31871,2
26409,23868,13095,28164,2299,2
26410,4419,16860,6463,21673,1
26411,30845,23782,38466,10894,2
26412,6470,29091,11705,20829,0
26413,4105,29228,2395,34715,0
26414,11194,9632,21258,34004,3
26415,24266,745,37348,16022,4
26416,8057,38522,27522,18597,2
26417,30793,3671,26126,4006,1
26418,29230,25746,39650,19027,1
26419,30100,4233,28651,38836,0
26420,10417,20099,8522,21647,1
26421,6588,33162,18707,39963,4
26422,24409,7604,26786,39374,4
26423,18514,32463,1046,18685,3
26424,2168,5395,39071,26755,0
26425,3991,4558,4717,1034,0
26426,12900,9246,34446,32998,0
26427,15143,38964,4663,10260,1
26428,23748,12896,3425,33732,1
26429,6969,14784,18696,17519,2
26430,27489,15178,10675,33445,0
26431,20064,19422,22529,10634,3
26432,8668,6541,16206,21809,1
26433,5381,11676,10515,16161,3
26434,30458,5225,1532,32818,2
26435,36915,34207,8965,30881,2
26436,16294,8575,27557,17087,4
26437,18477,4722,33442,10530,1
26438,37015,4733,32658,15167,2
26439,25578,12656,22550,37282,1
26440,28645,34581,20423,16420,1
26441,8140,32117,38352,30613,0
26442,18134,9657,22766,11311,2
26443,10912,28964,2362,6659,1
26444,37736,38839,1422,4509,2
26445,34130,39587,35166,5230,0
26446,22204,29512,29992,2453,1
26447,4471,30888,4148,2226,4
26448,6487,31110,34359,35775,3
26449,37390,6411,36080,35927,1
26450,19111,34187,10005,12694,3
26451,32593,13265,1742,35221,3
26452,4807,4098,23155,29082,1
26453,23107,34988,10130,3277,2
26454,2973,24122,22091,29194,4
26455,33036,4784,36381,5983,0
26456,775,37176,6944,18351,0
26457,30041,5066,28134,36135,2
26458,11996,37425,6130,23402,4
26459,7281,15044,29815,23634,2
26460,32076,23441,14781,16148,3
26461,9144,36704,7339,37347,0
26462,16211,33473,19851,939,2
26463,27945,26275,17782,30448,3
26464,27855,7017,29517,872,4
26465,8571,19374,33901,9962,3
26466,15570,25117,21058,28088,2
26467,24066,16286,34491,12742,1
26468,30013,22653,4486,39671,2
26469,27279,7502,6435,28290,1
26470,21632,14862,36915,33935,1
26471,23173,2798,35806,2855,0
26472,35830,16385,3261,9232,1
26473,5385,11395,19676,37781,2
26474,5078,22326,3924,32590,3
26475,7250,13610,17743,35926,0
26476,23143,10543,8349,36350,2
26477,39685,23063,968,19112,3
26478,12231,15808,34714,1215,4
26479,21734,26094,32962,34958,3
26480,28821,30338,22857,35178,2
26481,19660,12937,39815,32517,2
26482,29772,28248,8334,38681,3
26483,1455,8386,17961,1605,0
